0,3.2929
9660,3.25
9870,3.2031
10050,3.1562
10170,2.1132
10242,3.0664
10288,3.0195
10340,2.9765
10378,2.9296
10406,2.8828
10432,2.8398
10452,2.7929
10468,2.746
10482,2.7031
